 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89
暈厥 0.17301314 -0.118220106 0.093477905 -0.2824598 0.032470446 0.29412812 -2.1948361 0.21027622 -0.12986407 0.30859193 -0.21356933 -0.35877246 -0.059645474 -0.06529969 -0.2325328 -2.1958456 0.4159423 -0.18636061 0.2071987 -0.3213741 1.6219474 0.1582837 -0.19988798 -0.33594865 -0.16303642 0.23384118 -0.013693193 -0.37509137 -0.31901756 -0.067610145 -0.4939521 0.16833586 0.10956877 -0.1472102 -0.14766996 -0.2575976 0.23558664 0.34328052 -0.32465956 -0.17626432 -0.35597464 -0.27144668 0.48423806 -0.00090922945 -0.37835383 -0.026536858 -0.14220227 -0.08619737 0.07068541 0.18215099 -0.22703141 -0.25527444 0.0900705 0.16545631 -0.18090244 -0.3169538 -0.41510665 -0.32137534 0.021643445 -0.10791599 0.043398004 -0.48094988 -0.07697253 -0.16014507 -0.16687298 2.1496098 -0.16386795 0.22455247 -0.09093671 0.14738518 -0.08397628 -0.41211712 0.35959354 0.15665673 -0.3234133 -0.35946602 -0.21231084 0.31403235 0.085230194 -0.13921289 0.22614338 -0.05123444 -0.022875493 0.1575046 -0.058868922 -0.1060988 -0.1860583 -2.1715949 -0.36492014 -0.2888362
暑病 0.2903404 0.24461123 -0.37284982 -0.029712025 0.19534507 0.20500085 -2.8307223 -0.17569698 -0.21834153 0.61157215 -0.16340524 -0.08776171 0.15942729 -0.06484241 -0.2425799 -2.831701 0.09014809 -0.38475135 0.12496326 -0.74015915 1.5952691 -0.60918134 -0.043998417 -0.47254893 -0.0960175 0.2150625 -0.20288426 -0.14176749 -0.33189213 -0.0692034 -0.03953241 0.16225047 0.020768495 -0.13613155 -0.4274184 -0.14950646 -0.5558187 0.4680024 -0.3930112 -0.42212084 -0.45222586 0.11331186 0.16928189 0.3660668 -0.15432066 -0.009206977 -0.37960914 0.12224259 0.079370804 0.26412302 -0.31670773 -0.011824573 0.23711735 -0.08136365 -0.13856754 -0.18887377 0.025875079 -0.7401585 0.03321706 -0.13799448 0.16216508 -0.23690824 0.11136645 0.08776821 -0.11304941 2.810119 -0.24237123 0.02086503 -0.13770978 0.050051153 -0.001334538 -0.01728536 0.44809604 -0.64981216 -0.40282843 -0.44749644 0.11781986 0.48724613 -0.016154658 0.09586272 -0.22445236 -0.25850987 0.073786065 -0.09748332 -0.47768602 0.26953706 -0.17086239 -2.8325653 -0.4431903 0.3105253
急慢驚風 -0.07167775 0.30378115 -0.0732043 -0.16052102 0.22538143 0.44026917 -2.0991137 -0.39530262 -0.40911943 0.23700246 -0.08775187 0.047306895 0.23653813 -0.5661871 -0.36940926 -2.1000352 0.1793611 -0.03387212 -0.016373858 -0.10991564 1.5297232 0.24421456 0.16063601 -0.26821077 -0.359552 0.19984357 -0.01784041 -0.24940498 -0.3494125 -0.057766203 -0.14540523 0.17659825 0.22445375 0.00095290417 -0.33301288 -0.09155624 -0.023753686 0.27144843 -0.19568567 -0.13528977 -0.25059247 -0.18914293 0.2779845 0.1611088 -0.054029815 -0.10468339 -0.19087406 -0.133146 0.32993716 -0.08413287 -0.18493313 0.13189745 0.40925142 0.32499287 -0.35233778 -0.21272387 -0.17326222 -0.10991578 0.023162575 0.12722355 0.0091849975 -0.25889304 0.23717982 -0.080274 0.050880075 2.0636947 0.11932832 0.03456878 -0.07166803 -0.084888875 0.0679619 0.038353767 0.26592362 0.037921924 -0.2923608 -0.27015752 0.10895863 0.2558581 0.008538838 -0.20919937 0.033005357 -0.11753316 -0.08988218 -0.33560136 -0.09985931 0.1874902 -0.064258754 -2.0839763 -0.26494482 0.08458716
風水面腫 0.18358023 0.2703862 0.13043636 -0.1297899 0.0797879 0.073113576 -2.8990283 -0.23986928 -0.29048005 0.12502564 -0.5250784 -0.20439804 -0.31841186 -0.23188044 -0.5129895 -2.8997452 0.0010156459 -0.31271872 0.22205994 -0.5947595 1.4980748 -0.4739094 0.020930158 -0.60526896 -0.23244898 0.16734654 0.059401736 -0.5444797 -0.12255505 -0.3106488 0.07223535 0.108847946 0.25310346 -0.033886317 -0.5093207 -0.26494995 -0.4516892 0.5965854 -0.25299084 -0.5416556 -0.5861175 -0.25847232 0.59047526 0.27829686 0.18391185 0.020128485 -0.38359874 0.18777245 0.18195331 0.35623574 0.006624655 -0.14339675 0.14146364 0.012505841 -0.41393727 -0.32241392 -0.13872282 -0.5947592 -0.25483796 -0.27818945 0.37128198 -0.18615067 -0.3380776 0.09329602 0.25085738 2.888903 0.09762117 -0.13527845 -0.24260437 0.06823347 0.022523459 0.05911357 0.5810838 -0.51387 -0.79208124 -0.5799446 -0.24194449 0.63293236 0.15222926 0.2231209 -0.32530543 0.21808647 0.06892095 -0.006962072 -0.20177624 0.36121884 -0.372885 -2.9050045 -0.57729614 -0.16354954
瘟疫 0.15151359 0.018985659 -0.035929598 -0.25602648 0.12878078 0.30114496 -2.3828175 -0.26876095 -0.106348276 0.23129733 -0.3767043 -0.038781222 -0.36973652 -0.13111739 0.0022604724 -2.383596 -0.1323385 -0.069076546 0.06661028 -0.5747277 1.4919107 -0.7839516 -0.06223115 -0.44712907 -0.02217476 0.15888305 0.025781833 -0.14667203 -0.21112086 -0.09258217 -0.17226386 -0.029825391 0.12166666 -0.22295724 -0.17711006 0.055914238 -0.10637207 0.44871134 -0.25123885 -0.23779912 -0.47536483 -0.12267035 0.20026521 0.01501109 -0.035895575 -0.34442177 -0.2762875 0.051501952 -0.053255845 0.1905579 0.02717717 -0.040988978 0.13000406 -0.1177515 -0.325344 0.051684022 -0.008002228 -0.57472724 0.23762532 0.1551716 0.18581052 -0.19834208 0.24742192 -0.12381167 0.096071534 2.3906372 0.26373425 0.038712427 -0.23741546 0.03189245 -0.0019335197 0.29745397 0.4516985 -0.78349423 -0.42283088 -0.44563612 0.08328084 0.44395304 -0.1278562 0.039369535 -0.05418988 -0.06898802 0.09020145 0.08954432 -0.3992538 -0.0047450126 -0.0824226 -2.4078965 -0.44902283 -0.06619676
脊膂強痛 0.13485216 0.0691682 0.34901097 0.12256577 0.04153946 -0.041839734 -2.9669259 -0.06956116 -0.14698255 0.40242586 -0.3021138 -0.23385923 -0.1758079 -0.060721174 0.10349775 -2.9678726 0.23865446 0.07669969 0.067191124 -0.7954879 1.42583 -0.64592725 0.38071322 -0.55025476 -0.15332809 0.18716468 0.009079811 -0.21107608 -0.18137912 -0.20305766 0.012710521 -0.054263014 0.2346233 -0.087714285 -0.2635322 -0.22954123 -0.28616288 0.5546944 -0.07736386 -0.19178416 -0.5563905 0.00037069392 0.22201355 0.054149047 -0.2499977 0.07362115 -0.22921947 -0.25469026 0.30608538 0.0808112 0.14737196 -0.26831624 0.070816934 -0.050473697 -0.0959691 0.015234902 -0.051253818 -0.79548633 0.20401034 0.031810686 -0.14707877 -0.07819537 0.34006304 -0.047852185 -0.19498308 2.9388344 0.1272985 -0.019561421 0.000469339 0.09449542 -0.03931627 0.039659005 0.55985117 -0.5785021 -0.48483256 -0.56031555 0.19781895 0.5409634 0.09670503 0.043967325 0.14884809 -0.24055868 0.00895921 -0.06538211 -0.25958985 0.11095203 -0.12645757 -2.9595063 -0.5582081 -0.1078369
遺溺不禁 -0.13034491 0.23351002 0.009060967 0.050024763 -0.057003506 -0.021199044 -2.5960343 -0.12043921 0.25671846 0.12101893 -0.1865053 0.15100801 0.028559072 0.13585658 -0.34352222 -2.5942514 0.09009622 0.25103086 0.11009493 -0.42997772 1.3351 -0.786681 -0.21522059 -0.20820472 -0.037984073 -0.2086703 0.06577203 -0.06347903 -0.2622211 0.2211093 -0.010055165 0.18079163 0.1092186 0.37183103 0.07477493 0.13912761 -0.32706404 0.20415518 -0.086569265 -0.28418413 -0.21862212 0.074661635 0.23745993 -0.25872436 0.05419003 0.2765921 -0.1626236 -0.08716502 0.17450123 0.21180004 -0.26433218 -0.09557521 0.01950944 -0.09562164 0.017409347 -0.09828702 -0.1880982 -0.4299758 -0.07226034 -0.1598784 -0.17957734 0.27693793 -0.33883637 -0.002205682 0.025824895 2.6348639 -0.10586848 0.07994169 0.0026905243 -0.017775286 -0.2107723 0.132574 0.20035075 -0.8875797 -0.65912694 -0.19652975 -0.035012957 0.2255039 0.07068596 0.09247379 -0.29865193 -0.342557 0.14658925 0.03712499 -0.056903426 0.45620185 0.23953897 -2.6069064 -0.19872518 -0.1091477
疝氣偏墜 -0.025930485 0.2776582 -0.25510076 -0.2497544 0.14236917 0.026379414 -2.9230175 -0.13222525 -0.044233244 0.11404387 -0.18012425 0.11980521 -0.084106825 -0.22665568 -0.31532955 -2.9215035 0.12778102 0.013187627 0.0014564785 -0.6162997 1.6619037 -0.6064545 0.003294996 -0.3682695 0.094863154 0.21500306 -0.2192503 -0.25638905 -0.30948907 -0.14572927 0.13480729 0.10260733 0.11991923 0.0982969 -0.27505484 -0.026107814 -0.543428 0.35317805 -0.20409998 -0.29674268 -0.29714766 -0.009020961 0.25289875 0.17494711 0.05344607 0.31718227 -0.30870306 0.010148458 -0.11943016 -0.007010232 -0.33913833 -0.108881265 0.22220206 -0.27642784 0.04209053 0.011516816 -0.31286454 -0.6163002 0.018873487 -0.043995414 -0.08296423 0.10052338 -0.12172537 0.065155104 -0.0409589 2.9512742 -0.004742611 -0.07545936 -0.21415395 0.17405024 -0.024718776 0.2564016 0.30907327 -0.6690769 -0.6316953 -0.31122333 0.11591534 0.39713696 0.25758898 0.04406892 -0.16615938 -0.14467455 0.244998 -0.14423552 -0.18345541 0.19560724 -0.2770821 -2.9318604 -0.30075976 -0.11822522
積聚疼痛 0.05488736 0.33918956 -0.046741307 -0.36512884 -0.07316793 0.09448822 -2.899096 -0.12101996 -0.15535049 0.45131344 -0.62565416 0.11268765 -0.18997458 0.18228899 -0.3073018 -2.8970819 0.42768928 -0.09173249 0.10551009 -0.8665979 1.4778321 -0.77068686 -0.22712186 -0.65927994 0.055551004 0.015802713 0.0308819 -0.40172884 -0.43468943 -0.3447349 0.011117319 0.023454161 0.3962291 0.07266275 -0.31918544 0.06289671 -0.6415452 0.657784 -0.15070733 -0.60073763 -0.6522298 0.06327491 0.47159094 0.1415124 -0.1303634 -0.15444265 -0.33072838 -0.12897992 0.23752874 0.23473376 -0.24534763 -0.04360758 0.10363399 -0.23075537 -0.17588596 -0.1953777 0.16002278 -0.86659646 -0.0056236642 -0.2832553 0.22007948 -0.06830905 -0.2697686 0.038554344 0.40450257 2.9154682 0.10460651 -0.09987517 -0.13905607 0.12239396 -0.0837948 -0.10805503 0.64329714 -0.7380409 -0.5795094 -0.64116585 0.16854188 0.6650358 0.05397267 0.009533683 -0.10244286 -0.11113246 -0.053470884 -0.1045582 0.00925177 0.1097979 -0.17611222 -2.8857825 -0.63556254 -0.53460205
陰痛 -0.1982401 0.42324397 0.018874604 -0.13878977 0.2866309 -0.3687405 -1.4947205 0.28049725 0.00844773 0.67769456 0.012686965 -0.15658951 0.20082524 -0.22900888 -0.11712454 -1.4911778 0.11486844 0.09826069 0.37524647 -0.14644325 1.6669734 0.21824752 0.4954952 -0.16401558 0.15992697 0.156083 -0.14213493 -0.3192971 0.035373133 -0.0820226 -0.10439799 0.24734871 0.5283082 0.76973754 -0.18653879 -0.48028693 0.28310472 0.17870666 0.27785626 0.0047690193 -0.20866776 -0.032793637 0.20658538 -0.041956328 0.20141524 -0.50353 0.179546 -0.35747567 -0.12650836 0.0003794608 0.050734 0.14784244 -0.09708805 0.37294564 -0.19156972 -0.60240674 -0.20063804 -0.14644474 0.12427549 0.117284715 -0.20297998 0.2211783 -0.1446322 0.02894799 0.1552114 1.5660244 -0.17291048 -0.01664225 -0.091184646 0.17598161 -0.28602445 0.16649558 0.21279046 0.3230553 -0.045865115 -0.21235915 0.049784184 0.12905334 0.19290753 0.051885054 0.08997994 -0.21098685 -0.47053826 -0.24728829 -0.019383773 0.20485121 -0.14797449 -1.5080718 -0.21917023 -0.07913732
產後惡露不止 -0.075955324 0.440172 -0.00562641 -0.5279609 0.16436578 0.14258298 -2.3464122 -0.03490275 0.040871378 0.30654994 0.03627894 0.16139546 0.14087488 -0.39248842 -0.3480457 -2.3430755 0.21305333 0.022547351 0.36310968 -0.01646463 1.6960304 0.16002975 0.08437755 -0.26751924 -0.25528926 -0.20276366 -0.031297605 -0.26629174 -0.1275398 0.077772535 0.13421492 0.13477145 0.0027985817 0.038548853 -0.109753184 -0.053180218 -0.3343338 0.25541288 0.118085936 -0.0652737 -0.19425419 0.3598701 0.33216974 -0.35007977 0.11160818 0.18722549 -0.17585604 -0.26651698 0.027737506 0.15187733 -0.4110882 -0.001700995 0.08885669 0.19210207 -0.27741772 -0.45275268 -0.25016707 -0.016464883 -0.15233096 -0.11115163 0.22373673 0.0333513 0.14893492 0.28533563 0.16920343 2.4075134 -0.4378534 -0.13657114 -0.041102186 -0.014694955 0.03586923 0.07835758 0.22218144 0.15784004 -0.27066657 -0.22648323 0.18703727 0.2978008 -0.044147808 0.014950668 0.172103 -0.45183244 -0.22678253 -0.16469392 -0.3450011 0.5561356 -0.12508698 -2.3530622 -0.21522738 0.015682502
胞衣不下 -0.07407485 0.41467494 0.03907384 -0.20008616 0.012952813 0.07818654 -2.0866194 -0.10216749 -0.14880778 0.4628608 -0.08449099 -0.0062505584 -0.011079451 -0.29700342 -0.34435204 -2.0843406 0.16710164 0.34877145 0.48382813 -0.21494964 1.553738 0.2830556 0.4046412 -0.3226568 0.069863066 0.09357857 0.44485182 -0.020881396 -0.1318883 -0.22402743 0.30138388 0.3896438 -0.069340296 -0.10280679 -0.034508206 -0.07865261 -0.40675947 0.30402648 -0.06802152 -0.058927532 -0.2520093 -0.1944714 0.30528092 -0.17291977 0.18161418 0.09572153 -0.32716832 0.100130945 -0.20148756 0.07058579 -0.23713182 0.16535148 0.04341738 -0.45538986 -0.46771184 -0.50715506 -0.10208839 -0.21495044 -0.13294874 -0.48430848 0.23718688 -0.20745592 -0.15743946 0.1994955 0.36923355 2.1305702 0.016091 -0.54790187 0.07257351 0.07975945 -0.27961028 0.28809065 0.259074 0.22117443 -0.1922468 -0.26028177 0.2770193 0.366826 0.21537629 0.18337707 -0.2584853 0.098615825 -0.11992085 0.14577867 -0.35561654 0.3847984 -0.056761693 -2.0945723 -0.24859713 0.013636333
中風脫證 0.052877784 0.08383925 0.10810854 -0.47454336 -0.042100407 0.29364786 -2.1247988 -0.115979895 -0.27470353 -0.042470276 -0.11140509 -0.05200762 0.14140858 -0.2772465 -0.53727853 -2.1233976 0.4695671 -0.06262433 0.18814497 -0.13093017 1.4890829 0.14160079 0.24378659 -0.19841275 -0.0096781505 -0.08929842 0.14408569 -0.32510662 -0.20476931 -0.1263333 0.13040239 0.24066015 0.16424888 0.23029333 -0.16498563 -0.035444755 -0.40643322 0.18740654 0.110412136 -0.16234453 -0.173226 -0.054699507 0.28409377 -0.2309865 -0.06630051 -0.011194659 -0.29735753 -0.1726968 0.050566856 0.2153376 0.113709316 -0.11636916 0.51145136 -0.1360626 -0.4035819 -0.16712512 -0.12217584 -0.13093002 -0.60578823 -0.32276446 0.3130993 -0.14646643 -0.09497289 0.13196896 0.15396057 2.1618607 -0.21710384 -0.19045508 -0.27189156 -0.017400905 0.04667816 0.3198012 0.16893817 0.06312741 -0.4591474 -0.1680329 0.38367924 0.23248254 -0.048197914 0.49231735 -0.08322589 0.048055124 -0.49173313 -0.03438008 -0.52397597 0.23338884 -0.33068442 -2.1404777 -0.16476956 0.30485567
虛勞冷憊 0.10145352 0.40843374 0.2343004 -0.21269345 -0.02963772 0.21411037 -2.5129347 -0.013736515 -0.07673276 -0.07724373 -0.34461161 0.07012031 -0.009358229 0.15896206 -0.25979868 -2.51145 0.3101384 -0.18197644 0.1935777 -0.46787432 1.5280402 -0.37693623 0.092917494 -0.38643298 -0.14192607 -0.15719688 0.23954646 -0.19914478 -0.40808842 -0.12355311 0.002904945 0.31155816 -0.23080504 0.1468522 -0.05889529 0.018411469 -0.16820738 0.3830405 -0.1480362 -0.0765432 -0.39439043 0.092434235 0.24013034 0.08620381 0.25473103 0.07311619 -0.20226409 -0.09856089 -0.07874776 0.0016307185 -0.29013318 0.20158827 0.18497865 0.022126107 0.08528762 -0.14233433 0.041746765 -0.46787438 -0.40390262 -0.37195516 0.12117391 -0.26442748 -0.1600005 -0.05974795 -0.028851915 2.528072 0.07335901 -0.14739117 -0.19210686 0.21157196 -0.20020372 -0.24146141 0.382046 -0.500284 -0.45727935 -0.3788444 -0.077566184 0.39862907 0.29181185 0.0860713 -0.20949727 -0.14767218 -0.0071577136 0.22940518 -0.018315189 0.10252661 -0.061544422 -2.5084593 -0.38136423 0.061557468
羸瘦無力 0.13537684 0.103393994 -0.18306036 0.13206479 0.013053318 0.26968217 -2.7765522 -0.31505075 -0.32009056 -0.009545382 -0.15729176 0.17664607 0.09019686 -0.38678575 -0.29195973 -2.774716 0.014074927 -0.14348964 -0.115275525 -0.3035942 1.216213 -0.38448513 0.41247693 -0.36928633 -0.34175548 -0.2156563 0.04179243 -0.3097703 -0.28802127 -0.0601351 0.03433708 0.048088603 0.03822904 0.21530467 -0.14559688 -0.02038316 -0.076590866 0.36561453 -0.03575039 -0.2200763 -0.3449195 0.10251824 0.48097914 0.10927927 -0.033355128 -0.008363242 -0.21037163 0.03820363 0.10081951 -0.0034767145 -0.14764969 -0.010725289 0.44092935 -0.16075574 -0.36482254 -0.23600492 -0.3679762 -0.30359295 0.014904757 -0.18975943 -0.07031972 0.023420863 0.12453456 0.15947244 0.1096149 2.8094318 -0.12137075 0.32118726 -0.23098142 0.1624131 -0.35323453 0.3791809 0.35940775 -0.53029436 -0.46752295 -0.36134762 0.016982464 0.38714206 0.2638546 0.0646237 0.04226669 -0.027120369 -0.29001555 -0.14362504 -0.19710006 0.39649642 -0.23496503 -2.7817917 -0.35745233 -0.26479766
少腹疼痛 0.00866245 0.3687103 0.12899202 -0.30492124 -0.009773636 0.05450165 -2.8815231 -0.25151336 -0.09191115 -0.033941213 -0.50865084 -0.120318666 -0.27724412 -0.15745313 -0.36753726 -2.8803303 0.14774741 -0.025683863 0.29273143 -0.4568282 1.5240335 -0.5372643 -0.051587865 -0.57079583 -0.38180894 -0.18670565 0.33090305 -0.42785498 -0.43769133 -0.5248608 0.20041184 0.31607813 0.044287045 0.08469552 -0.48811546 -0.29756442 -0.250371 0.5720846 -0.28032115 -0.32559258 -0.6185483 0.10642118 0.46948674 -0.011833755 0.1299237 0.28103015 -0.32592052 0.005160476 -0.11568916 0.26411065 0.057090554 0.023533925 0.20195507 -0.016768234 -0.0457493 -0.21318461 -0.17797345 -0.45682847 -0.5143767 -0.540912 0.12850906 -0.25513473 -0.30329743 0.048124444 0.068388194 2.9103718 0.0916871 -0.37640572 -0.16510826 -0.23488408 0.011733827 0.085789375 0.5883172 -0.6158943 -0.7042151 -0.58160675 0.31950504 0.5742414 0.35679206 0.22592206 -0.075154275 0.13358213 -0.029751142 0.06963492 -0.4187701 0.34160423 -0.20872243 -2.89257 -0.592661 -0.16769136
霍亂吐瀉 0.3049961 0.03226588 0.206707 -0.15250419 -0.1385725 0.10576819 -2.5705225 -0.11429176 -0.028182508 0.24716383 -0.42819738 0.11132415 -0.01500986 -0.18159345 -0.31705114 -2.5683694 0.36871025 0.29869524 0.02243841 -0.82377744 1.6381377 -0.9154655 0.20025596 -0.5831429 0.0569229 0.11350649 0.3074833 -0.1589397 -0.24757464 -0.15574206 0.03643405 -0.06242384 -0.037279475 0.24681105 -0.12868422 -0.060983792 -0.0926395 0.5866585 -0.08771654 -0.18990275 -0.60409725 -0.06564018 0.14494032 -0.12326013 0.20738463 0.090671115 -0.50161 -0.31601882 0.08157091 0.19475748 0.15592729 -0.17811622 0.03580325 -0.12215828 -0.17169292 -0.22161506 0.054160036 -0.8237764 0.0058977404 -0.41185507 0.239868 0.17844217 0.14140245 0.15147513 0.09793289 2.619612 -0.013565168 -0.32130742 0.025129411 0.039643265 -0.5221032 0.10964935 0.5947167 -0.8861916 -0.51992285 -0.5917923 0.28514972 0.587622 0.09321921 0.37999317 -0.13697891 -0.059191246 -0.19680466 0.31040183 -0.28849497 0.12379066 -0.01707511 -2.5860133 -0.59345406 0.07621298
溺血 0.04968483 0.334906 -0.21054544 -0.030762298 -0.042020373 -0.11027093 -2.5969617 0.10652846 0.078486726 0.036795065 -0.23585933 -0.35461217 -0.17020085 -0.009958544 -0.1875859 -2.5954535 -0.15701777 0.16323146 0.17545167 -0.5637372 1.5603262 -0.53010815 -0.0006937056 -0.5338507 -0.14040679 -0.04471249 -0.07291439 -0.23666056 0.0011021902 -0.24226807 0.16399734 0.07968898 -0.2800743 -0.07788731 -0.18067361 -0.02659347 -0.15154405 0.525243 -0.08059802 -0.18454629 -0.49532196 -0.21651734 0.20831151 -0.23957086 0.22171746 0.078812845 -0.03437493 0.102975465 -0.012162746 -0.03357848 -0.29738793 0.12157973 0.47118112 -0.4054777 -0.3271805 -0.16996863 -0.10761214 -0.5637372 -0.34913492 -0.24408163 0.010733607 -0.16675706 0.003148681 -0.0775266 0.2522418 2.6361527 0.21250899 -0.12685525 -0.16459431 -0.097128436 0.113117956 0.15507372 0.4980206 -0.6486742 -0.52888083 -0.49832952 -0.20167142 0.5565835 0.14138332 0.17412703 0.12592015 -0.15792657 -0.09193204 0.1279472 -0.2881679 0.1822602 -0.18659851 -2.6153278 -0.4893397 -0.11076641
尿閉 0.21243535 0.45520929 -0.056219857 -0.04430549 0.0016626541 -0.23486443 -2.02461 -0.43289736 -0.28613022 0.29384753 -0.12302542 -0.3639373 -0.26231408 -0.16913706 -0.31573415 -2.0214555 -0.018377379 -0.16698079 0.26288888 0.032455876 1.519704 0.3488749 0.23552397 -0.1662364 0.056694508 -0.33842203 0.07344928 -0.04479571 -0.27892074 -0.34515497 0.15673895 -0.00158002 0.012827452 0.016652204 -0.4652833 -0.44394383 0.10087246 0.14962824 -0.035680413 0.11654743 -0.10813554 -0.1289228 0.19213706 -0.024536394 0.22552207 0.39322475 0.20212373 -0.41377127 -0.0640738 0.21223539 -0.05987183 0.04557083 0.16359644 0.173258 -0.48926505 -0.089366086 -0.32382226 0.032456376 -0.4416977 -0.5011163 0.015281951 -0.41280997 -0.03236816 0.2760311 -0.098600365 2.0946217 0.3380356 -0.27433968 0.3950084 -0.19174446 -0.28948554 0.20189342 0.11575543 0.22627288 -0.25664717 -0.11524927 0.23548163 0.21152283 0.076791935 0.18390837 0.120849885 -0.2021667 0.048333045 0.26139602 0.14162387 0.13518545 -0.31886062 -2.0408037 -0.10802978 0.0050560622
經痛 0.021353085 0.053091988 -0.35983247 -0.26689836 0.33406785 0.031422794 -2.1317725 -0.031875663 -0.07817614 0.22417372 0.07128328 -0.117606096 0.006417992 0.076027855 -0.47166783 -2.129045 -0.16978088 0.19763282 0.28425273 -0.15782367 1.5715215 0.018581148 -0.09770355 -0.021928227 -0.44106156 -0.0035534056 0.1817442 -0.016513035 -0.09551824 0.097131185 0.13475615 -0.08309457 -0.105881676 0.2291793 -0.10627117 0.27822176 -0.014089707 0.015456424 -0.020599902 0.03637995 -0.0052093063 -0.0015380575 0.04154344 -0.2226351 0.15537749 -0.2130109 0.11640832 0.11545119 0.16935664 -0.041612986 -0.39639315 -0.1638754 0.014722681 -0.12738451 -0.13521618 -0.33095872 -0.11509679 -0.1578228 -0.043798834 -0.4146859 0.33013895 -0.17583987 -0.14481443 0.2673317 0.07541839 2.1729684 -0.11015217 -0.11217794 0.12787187 0.10286824 -0.112926126 0.16306996 0.001682015 -0.031833902 -0.37423936 -7.526507e-05 0.037967127 0.041154485 0.031678032 0.063398264 -0.038337056 -0.40409797 0.008804615 0.19438705 0.0376012 0.23816556 0.061439604 -2.1238346 0.002058693 -0.36723745
